i,logB,maxloglikelihood,SNR_comb_signal,SNR_comb_median,SNR_comb_global,run_time,duration,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,width_median,fmin_median,fmax_median,duration_median
58,-5.742616881072818,8.351630852686817,0.0,4.158534045662527,7.483371739846747,5:25:58.044120,50,0.012320739300562314,0.007557548147810898,0.007801576559544858,0.02328546879818169,3.6370458235539327,3.6183225467093725,2.4241785120632877,7.295262243736271,7.96934091203712,1.614052861467437,3.3215421677627983,8.781311166222558,1.0,50.0,300.0,50.0
59,-6.63994284329911,6.004113142822001,0.0,2.338419112012794,6.673737823354086,4:37:50.646181,50,0.006787046369614164,0.006898693235045626,0.004678335424309373,0.019146746213280087,3.257006257467695,3.403038651211742,2.2670221001439748,3.0104231460519597,7.503363207558418,1.6960400972640537,2.6097485097146462,7.413663169448375,1.0,50.0,300.0,50.0
60,-5.89828609568185,8.314760251555333,0.0,4.0860087091896835,7.0307359988437215,5:01:50.284149,50,0.012234545054499873,0.008151105068810543,0.008037768820754727,0.02111481207349157,2.8885200631428036,4.090107414649879,2.35538726547717,0.5017852234256429,8.130844214806128,1.1025350101903673,3.10271715783463,8.303420556916908,1.0,50.0,300.0,50.0
61,-5.535552377342523,7.518172941135031,0.0,4.546507782926617,8.615454645555715,5:39:22.185285,50,0.012672985070672778,0.006254574995979818,0.007612435342534807,0.015468614142991768,3.389406664732216,2.349946922904514,2.3962849283390626,1.4697508373988981,7.008656721151892,2.046030720945259,2.376219101902711,2.8957504327823598,1.0,50.0,300.0,50.0
62,-6.160196690034023,6.459347148822411,0.0,3.377555142987875,6.646745165234702,5:04:34.028019,50,0.00999536508605972,0.006949979163289944,0.006632537897705339,0.019401445683381945,3.282859560533079,3.5199434689058764,2.1563613365263734,7.147998966211447,7.667642380166215,1.5888392098403736,2.8886392546880346,7.687392946487863,1.0,50.0,300.0,50.0
63,-6.062856111129977,6.977390950198016,0.0,3.6344469515903786,6.824932243068806,5:09:35.530203,50,0.010471118014501625,0.007206318278443461,0.006671997930839963,0.02117347755620823,2.9281091625663955,3.6263784656449825,2.024335889598122,7.24626990676036,7.421373319497057,1.8047979074094673,2.766149929795259,8.50323543956805,1.0,50.0,300.0,50.0
64,-6.693205298481487,4.4394443631092235,0.0,2.1153721503811167,6.36984710378687,4:05:42.305848,50,0.006156963051561254,0.006401631745863117,0.004369273047797852,0.017270590364998752,3.125310880983403,3.0208777588853786,2.2694026103855585,0.2547264396987886,7.513938124199996,1.7961049091130885,2.5927799524602033,6.648833298600648,1.0,50.0,300.0,50.0
65,-6.423633689027892,5.924319236478185,0.0,2.6694073755671495,7.388648026455614,4:26:46.895081,50,0.007892708725845864,0.007593943603953256,0.005523092343797402,0.019095777338878992,3.454077953686257,2.8384007709406562,2.399454733956187,1.7316078775429555,7.634917418656867,1.838555077951554,2.643992861895371,5.934373575022974,1.0,50.0,300.0,50.0
66,-6.452177429082635,5.85461532413662,0.0,2.5991343728262053,6.932179374283503,5:03:47.735848,50,0.00759501126789634,0.006832838120968058,0.005249098052449951,0.020837150992401143,3.237028163503473,2.857435188540276,2.2477113691129973,3.240380295042094,7.483110689354041,1.7225328794337829,2.743942597579223,8.035845261702654,1.0,50.0,300.0,50.0
67,-5.096688621353138,10.655048631163393,0.0,5.878318744100483,8.97803227927778,5:39:20.372999,50,0.01656567042874788,0.005782391022198265,0.009018919866684967,0.017925248412950595,3.699429756273224,1.9010110109456848,2.511379327573131,2.1809530981026146,7.117824300427454,1.9402677463306155,1.7768142235281683,3.553135413546414,1.0,50.0,300.0,50.0
