i,logB,maxloglikelihood,SNR_comb_signal,SNR_comb_median,SNR_comb_global,run_time,duration,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,width_median,fmin_median,fmax_median,duration_median
32,49.155874574215545,67.36026545764332,16.413703075387595,15.759410215414482,15.991295948855452,13:39:10.025779,50,0.017496679293192593,0.0011450092290898745,0.0011679803200561716,0.0177591073320999,4.087677158382091,0.5328301650850253,0.2648431967340308,4.020894338441511,5.025452006429889,0.006630568804829373,0.011869691991930331,5.027523169688914,5.0,50.0,300.0,50.0
33,45.093821118539395,63.898824230256274,16.498040911036995,15.387855597130228,15.680264916632645,13:31:23.076857,50,0.016989148184559943,0.0011210197505181416,0.0011683106118944124,0.017297431341282418,4.294211621289268,0.19737842028372476,0.36164766267587467,4.468976737982948,5.022569456808707,0.01148592201858012,0.00624101125929144,5.017263688899655,5.0,50.0,300.0,50.0
34,47.03562760426318,66.18376386143987,16.486170680930726,15.527271558662893,15.967461289142761,14:44:03.665103,50,0.017158732107817026,0.0011650448467373613,0.0011689895492568506,0.017649682798838884,4.079137078061882,0.3145694393884151,0.2165575996151783,3.9728664230932003,5.02277809974369,0.005133752761115495,0.0067239840400423745,5.024941424282709,5.0,50.0,300.0,50.0
35,58.99969407150331,78.95923820841203,16.46677140084285,16.593829979234716,16.89514382881039,14:36:25.329834,50,0.01834597494076343,0.001153568542043449,0.0011607791158477106,0.018684006203465445,4.075850270597195,0.13253369002207638,0.11875959869279384,4.044740433549028,5.022637566541621,0.0037305962890297195,0.004405861236331354,5.02428952368108,5.0,50.0,300.0,50.0
36,42.787854220240014,61.40557352781191,16.432708713809344,15.176672447416198,15.297044989445503,13:33:48.850283,50,0.016753888754892594,0.001131375052043436,0.001190694891077173,0.016870346657079434,4.549322707610471,0.20735927219143324,0.2242226769011193,4.684088792613419,5.006141245097388,0.009190633339205334,0.006778556695747007,5.001275412479995,5.0,50.0,300.0,50.0
37,46.474021672354,65.97529249762596,16.45157450100648,15.621371252694608,15.842459744002262,13:48:41.189635,50,0.017285027183775697,0.001134187039920697,0.0012478278636683035,0.017534904964736923,4.475320204348557,0.24765368116489928,0.15711760171908562,4.4420924191399385,5.0214590429445325,0.005592162661643307,0.006679154535879306,5.024074160371783,5.0,50.0,300.0,50.0
38,37.67053605719424,57.897688774889914,16.463504611918868,14.784741745044256,15.319441635207289,14:46:26.461970,50,0.01631657529062494,0.0012210147635570157,0.0012162042583402938,0.016903959776808086,4.6666831417554056,0.09914981190575478,0.1993406286968371,4.683295449600698,5.008913318456723,0.0062296234452228205,0.0031866512584191042,5.00813758033327,5.0,50.0,300.0,50.0
39,40.83745128627381,59.620895758110734,16.38684798963251,14.951295128623649,15.087695633906652,13:35:39.561475,50,0.01661450477540375,0.00123139350525232,0.0012324762441449123,0.016779788669423534,4.450243074758125,0.20293154962659443,0.19426046309694645,4.24759506938268,5.02597917605064,0.008672066409282309,0.010950249610996998,5.033744899886586,5.0,50.0,300.0,50.0
40,53.28358040457178,71.35549024062676,16.458054010885725,15.958741898847038,16.210172522540535,12:59:20.549050,50,0.017687473780134133,0.00119644076690599,0.0011732412510896198,0.017969748798153017,3.877815422356462,0.2696888910390216,0.30804764074457625,3.8590821991313446,5.033920571898018,0.007521953153490024,0.008320232639249525,5.036433475681505,5.0,50.0,300.0,50.0
41,56.19408535996507,76.44030512696993,16.41555036171445,16.395959734797664,16.776291539229458,14:45:07.320249,50,0.01817334105003384,0.0011946605753920675,0.0012085037086147672,0.018600295437145614,4.124763764894314,0.19485721691442492,0.1148004655438637,4.041670409445709,5.023863007519555,0.003283040567385598,0.005398137706444928,5.026080119887376,5.0,50.0,300.0,50.0
