echoamplitude_injected,duration,SNR,echoamplitude_searched_new,echoamplitude_searched_old,echoamplitude_searched_new_error,echoamplitude_searched_old_error,echoamplitude_searched_new_error_up,echoamplitude_searched_new_error_down,echoamplitude_searched_old_error_up,echoamplitude_searched_old_error_down,echoamplitude_searched_new_min,echoamplitude_searched_new_max,echoamplitude_searched_old_min,echoamplitude_searched_old_max,log_likelihood_new,log_likelihood_old,log_likelihood_new_error,log_likelihood_old_error,log_likelihood_new_error_up,log_likelihood_new_error_down,log_likelihood_old_error_up,log_likelihood_old_error_down,normalized_echoamplitude_injected,normalized_echoamplitude_searched_new,normalized_echoamplitude_searched_old,normalized_echoamplitude_searched_new_min,normalized_echoamplitude_searched_new_max,normalized_echoamplitude_searched_old_min,normalized_echoamplitude_searched_old_max
0.25,0.6888888888888889,10.965536443007123,0.24915254237288129,0.24915254237288123,0.020745762711864443,0.02288135593220339,0.2279999999999999,0.2694915254237288,0.223728813559322,0.2694915254237288,0.2084745762711864,0.2949152542372881,0.2033898305084745,0.3,47.43746379533846,42.01202179678723,9.404246525071375,9.27686214579893,37.566845227731875,56.375338277874626,32.293985554364696,50.847709845962555,27.255877628900585,27.163830529991785,27.16341715324675,22.73161341186353,32.27297182327892,22.049312780478623,32.82940237195615
0.25,0.7777777777777777,10.855468430552111,0.2526610169491525,0.25210169491525425,0.020745762711864443,0.022881355932203445,0.2330847457627118,0.2745762711864407,0.2288135593220338,0.2745762711864407,0.2033898305084745,0.3,0.1983050847457627,0.3,49.22606092066085,43.05247671863215,9.489189784567582,9.557606875355091,39.67762035926641,58.65599992840158,32.70132932948281,51.81654308019299,25.650610778544102,25.92307076932725,25.86503689362312,20.84210126164315,30.7858391963649,20.35937983340357,30.7858391963649
0.25,0.8666666666666666,11.882145036593418,0.24762711864406772,0.247322033898305,0.015254237288135589,0.01779661016949155,0.2338983050847457,0.2644067796610169,0.2288135593220338,0.2644067796610169,0.2033898305084745,0.2847457627118643,0.1983050847457627,0.2949152542372881,56.317430841672916,49.525996052183054,8.45415313347749,8.725036335290401,48.23672158301174,65.14502784996672,41.228143877391375,58.67821654797218,24.299764003779078,24.06808557338469,24.03784820254025,19.705440980254107,27.525375683203823,19.29154228046159,28.50842481474682
0.25,0.9555555555555556,11.790074530391866,0.24879661016949142,0.24833898305084742,0.02074576271186443,0.020745762711864443,0.2288135593220338,0.27030508474576265,0.2279999999999999,0.2694915254237288,0.2084745762711864,0.3,0.2033898305084745,0.3,57.525898446298314,50.37310363020758,11.113906412065596,10.132988757486775,47.47849322861242,69.70630605274361,40.30991776690322,60.57589528187677,23.141559117817803,23.029737514005,22.987087873440583,19.295537264530008,27.79982100077113,18.90529053916321,27.79982100077113
0.25,1.0444444444444445,12.66602221740294,0.24971186440677962,0.249864406779661,0.020338983050847498,0.020338983050847498,0.2288135593220338,0.2694915254237288,0.2288135593220338,0.2694915254237288,0.1983050847457627,0.2898305084745762,0.1983050847457627,0.2949152542372881,66.83274519666585,58.57409851778204,12.134900034064039,12.269739789874759,54.71915667790525,78.98895674603332,46.02623320628387,70.56571278603339,22.13526400479959,22.10976713157156,22.12332925386537,17.586951038948616,25.678903764827904,17.586951038948616,26.12941084842137
0.25,1.1333333333333333,12.670859648133012,0.2483898305084746,0.24833898305084742,0.020338983050847498,0.020338983050847498,0.2288135593220338,0.2694915254237288,0.2288135593220338,0.2694915254237288,0.1881355932203389,0.2847457627118643,0.1830508474576271,0.2847457627118643,67.12136580224004,58.84863851323299,11.585396250385958,11.016206468545814,56.39644419783331,79.56723669860523,48.4585201570277,70.49093309411933,21.249164268321405,21.112141690830853,21.107755007895356,16.06490668794361,24.1968385404754,15.630720020701894,24.1968385404754
0.25,1.222222222222222,13.268113532981818,0.25113559322033896,0.25159322033898307,0.017796610169491536,0.017796610169491536,0.2338983050847457,0.2694915254237288,0.2338983050847457,0.2694915254237288,0.2033898305084745,0.2949152542372881,0.1983050847457627,0.2949152542372881,75.37946375412297,66.16031999233411,11.834992475550376,10.995855377198222,63.57037299969674,87.24035795079749,54.66060039070894,76.65231114510539,20.462160229407274,20.554707133685888,20.592005974409634,16.627862361071717,24.1412891076207,16.21216580204492,24.1412891076207
0.25,1.311111111111111,13.388137371403605,0.2554067796610169,0.25535593220338976,0.015254237288135589,0.015254237288135589,0.2389830508474576,0.2694915254237288,0.2389830508474576,0.2694915254237288,0.223728813559322,0.3,0.223728813559322,0.3,80.49237039961697,71.5184481095399,10.301071056633127,9.976736634157891,69.56846203930589,90.17060415257214,60.91188835749984,80.86536162581562,19.75607609736487,20.182999977212667,20.17913346762121,17.669315779443934,23.711104475709508,17.545342819971072,23.731501449554127
0.25,1.4,13.790242959497482,0.2509830508474576,0.25062711864406767,0.020338983050847498,0.020338983050847498,0.2288135593220338,0.2694915254237288,0.2288135593220338,0.2694915254237288,0.2084745762711864,0.2949152542372881,0.2084745762711864,0.3,82.60055230084298,72.81665470782447,13.993467266504808,13.9922869772513,68.00874608983507,95.99568062284469,57.33438819235632,85.31896214685892,19.118785130186616,19.194562440394613,19.167102727852765,15.975881680935062,22.552650439315123,15.872780436835836,22.96818434167524
0.25,1.6,14.52396801304329,0.25123728813559315,0.251186440677966,0.017796610169491536,0.017796610169491536,0.2338983050847457,0.2694915254237288,0.2338983050847457,0.2694915254237288,0.2084745762711864,0.2898305084745762,0.2033898305084745,0.2898305084745762,93.74602945779941,92.66807995807885,13.638688385379595,14.743864944280801,79.74963295645674,107.02700972721593,77.7656988550475,107.2534287436091,17.88391850882752,17.971703581628578,17.967883670588918,14.977999839280528,20.7354877991992,14.612682770029783,20.7354877991992
0.25,1.6888888888888889,14.632058339893183,0.25342372881355923,0.25347457627118636,0.017796610169491536,0.015254237288135589,0.2338983050847457,0.2694915254237288,0.2389830508474576,0.2694915254237288,0.2033898305084745,0.2949152542372881,0.1983050847457627,0.2898305084745762,96.71440368930321,86.40841503087081,15.295630196811373,14.25357554798282,82.03019234121648,112.62145273483922,72.92540615306322,101.43255724902886,17.40678564274193,17.64515545501517,17.648540870027617,14.131294601693009,20.46467141569751,13.778012236650683,20.1118322533579
0.25,1.777777777777778,14.664553673111447,0.2544406779661016,0.2544915254237287,0.015254237288135589,0.015254237288135589,0.2389830508474576,0.2694915254237288,0.2389830508474576,0.2694915254237288,0.2135593220338983,0.3,0.2135593220338983,0.2949152542372881,98.33148029113973,83.51453899189606,12.35995503279171,12.05662552704051,85.27254314679658,109.99245321238,71.38441969128574,95.49767074536676,16.96590606902758,17.266647638500164,17.26973261903086,14.553783719089765,20.423237000531515,14.431601884787838,20.077080441200472
