i,logB,maxloglikelihood,SNR_comb_signal,SNR_comb_median,SNR_comb_global,run_time,duration,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,width_median,fmin_median,fmax_median,duration_median
49,-7.2742360348649555,6.1112361595026385,0.0,3.164312564883518,11.136672360408333,8:02:05.986220,50,0.003856494481168198,0.0024419749524869183,0.0026067669053599697,0.008272515953388227,2.795284826650354,3.129217909334894,1.926031882380034,0.7640171392848359,6.371471989359703,2.8127509176531476,2.7651549727578177,1.0336087970947685,5.0,50.0,300.0,50.0
50,-7.349298179909481,2.5842670251674256,0.0,2.2021548250910863,5.234731911496449,7:36:20.479700,50,0.002911440699677967,0.002587413707036369,0.002008502853470615,0.007195500782484769,3.191741454626108,3.1098187758880096,2.212491255863373,1.5531807479076853,7.69455850287472,1.5975863737578173,2.854592437201683,8.488668452950984,5.0,50.0,300.0,50.0
51,-7.932821898879418,0.7693125929888621,0.0,1.427491881377026,3.700395095125238,4:46:37.861189,50,0.001865750944379205,0.0019347188881593121,0.0012804879969392888,0.005137313089702288,3.227450612845039,3.0234104801412434,2.3103667062736477,0.6965036948511834,7.588536687909579,1.6746917966748809,2.9265200659132695,8.60513279619471,5.0,50.0,300.0,50.0
52,-7.210123017939574,5.030887659324148,0.0,2.8082806383590033,9.110801925666385,8:25:14.682951,50,0.00357647722424675,0.002563436560658621,0.002350287553429074,0.0068297144505493936,2.718984901941655,3.159157163089852,1.9600668065817064,1.0622714612623347,7.087372807082503,2.0231721389658572,3.5491806009270404,1.096400330001185,5.0,50.0,300.0,50.0
53,-7.261152398040531,4.304940950570948,0.0,2.7420108995826182,5.894053372949333,6:01:23.130993,50,0.0036913212652313664,0.0030448081735310337,0.002391320832399864,0.008203964530067288,3.067937463095553,3.6161076060717314,2.20780759567139,7.827557737025847,8.165986442489604,1.2282274701490277,3.090484885909902,8.705795336171338,5.0,50.0,300.0,50.0
54,-6.880401594048929,7.752459340525051,0.0,3.427123228968888,11.700547516411264,9:00:16.507003,50,0.004358499294729971,0.002599875668924589,0.002771041633314207,0.008940535869111413,2.5758891201403,3.358489112484642,1.844862987527604,1.2471872232529306,7.198468458631309,2.1260337417857986,4.548001503747926,1.3312481456331757,5.0,50.0,300.0,50.0
55,-7.1392072817053975,3.6645395388517987,0.0,2.7664972972390447,6.261284817055419,6:03:18.824871,50,0.003639473005594648,0.0028265515930401292,0.002472784244846561,0.00920213297122738,3.0694528580091216,3.2068539609604754,2.0124017803352094,3.163023809534401,7.790382537289561,1.5720913134941732,3.291016120355814,9.667348456383301,5.0,50.0,300.0,50.0
56,-7.698787582213387,1.2228701621888978,0.0,1.7412712096634537,6.051756116259689,5:42:35.484835,50,0.0022698778859008605,0.0022056380107299614,0.0015755064908246062,0.004682996106151137,3.1369420001425086,3.0163507312804247,2.1801121871006317,1.4125892293800022,7.456721299439108,1.8149088253231014,3.1406976122254466,1.423352974572777,5.0,50.0,300.0,50.0
57,-7.722328608653531,2.290973302016397,0.0,1.8026213536484845,4.8918547424311685,6:25:20.540551,50,0.0023683697223545828,0.002265782689375326,0.0016438182002287188,0.0072916253086251145,3.3546310912302153,3.376572771887227,2.389990457095583,7.305809785295681,7.694952618865038,1.77201525774284,2.8886957757441483,9.848424660630716,5.0,50.0,300.0,50.0
58,-7.71128008730874,1.4044215747828765,0.0,1.887577998877929,5.4720402495022,6:01:54.490776,50,0.002443956508985183,0.002247312615412687,0.001746981367929402,0.004184196652898529,2.997398970343691,2.9475670991210903,2.1184692110843835,0.06513725428484898,7.409814186062627,1.873216033642663,3.1348991295642517,1.3045887325492436,5.0,50.0,300.0,50.0
59,-7.948634275180635,0.8538308869114706,0.0,1.4244381598957965,3.4568120343812394,4:53:33.120372,50,0.0018539883460919604,0.0019630077358720414,0.0012766621564380388,0.004879508494072072,3.145972448189657,3.021686337184438,2.1767584188904596,2.5975030612140055,7.547235949890665,1.7476023450900184,2.830566767507868,8.897439858075217,5.0,50.0,300.0,50.0
