i,logB,maxloglikelihood,SNR_comb_signal,SNR_comb_median,SNR_comb_global,run_time,duration,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,width_median,fmin_median,fmax_median,duration_median
20,-7.802924595575023,1.7193661830677665,0.0,1.8363994015404437,7.2738853325888515,6:03:40.978054,50,0.002335311174590969,0.0021934763263013494,0.0016148058225786683,0.005517768175678114,2.9177047767786046,3.0917089639385047,2.088281570293709,0.9155031967561656,7.218664289027857,1.9951159741557456,3.1477179809385385,1.267214171861276,5.0,50.0,300.0,50.0
21,-7.83040523481395,1.5691488447997324,0.0,1.8623627159139104,4.4067077377829715,6:00:11.350497,50,0.0023913496759474136,0.0022344706180628645,0.0016905690739326851,0.006579077004273489,3.0423776672509244,3.279149895325841,2.1343605941278927,6.045130588150315,7.285787847240776,1.9528019626367321,3.1016149241459248,9.998759647969617,5.0,50.0,300.0,50.0
22,-7.5364510026309,2.420379405161014,0.0,2.146955441750699,4.876969883130245,7:17:04.287016,50,0.0027675705365420846,0.002492264342536083,0.0018633312805227758,0.0065389711833717,3.2151178151036786,2.8828311792272143,2.2694722734735455,1.6982137165684579,7.33715912498838,1.96697630201567,2.845754175058407,7.931685160550299,5.0,50.0,300.0,50.0
23,-4.467522256665649,9.276609748949543,0.0,6.000489000618209,7.571204407900711,11:24:55.348881,50,0.008961908658469402,0.002567581684707396,0.003038170033109658,0.011322444802755596,5.9076862325208035,1.1773935427778728,3.9250139386324374,6.386124673381682,9.866579369591989,0.07463412000728198,4.79881789582585,9.919323571624265,5.0,50.0,300.0,50.0
24,-6.822272132682616,5.458401060584796,0.0,3.7076043210756104,8.538118255285012,10:06:43.910367,50,0.004627503478786288,0.0024713429234591647,0.002860786846555866,0.006734567421006433,3.058148174299153,2.978977083815275,2.13040151023191,0.7029606337798509,6.868084407567029,2.1845588669672935,2.8441482000181493,1.5804710826377706,5.0,50.0,300.0,50.0
25,-7.672809374397416,2.6415006388037936,0.0,1.8922661348304675,7.319907672218451,7:45:22.297736,50,0.002379910841841257,0.0022130397278086545,0.0016380182711762243,0.006254874614905604,2.920459589676155,3.053491208702874,2.0966759816719303,0.12646587149133967,7.003197478068621,2.1898913425272415,3.1095983659905544,2.3082904005091947,5.0,50.0,300.0,50.0
26,-6.514243819062468,6.125943396936283,0.0,4.078371575693393,7.005241378482859,9:51:36.968696,50,0.0054756045742218665,0.0030038904748427575,0.0034291979123384757,0.009978909066916676,3.842236152635079,2.254972945940797,2.595778424780436,4.631444328817288,8.044149595249888,1.1825146241829678,2.7204281155998578,9.19091957722332,5.0,50.0,300.0,50.0
27,-7.567352227356141,1.7098828376456536,0.0,1.8665247441649435,4.932702798434422,6:41:34.779683,50,0.002432442371935977,0.002325190728170884,0.0016882221541318953,0.006822569583194968,3.04768447634858,3.1056847853176355,2.14701185314453,1.2832638230772386,7.48338317990115,1.8143541202550715,3.0887315595162326,8.55948084320011,5.0,50.0,300.0,50.0
28,-7.119849049905206,4.466340598994649,0.0,2.9906011176112743,5.91688546776697,8:59:03.526187,50,0.003972461013313165,0.0030962632701650884,0.002586273526545559,0.00855909813772365,3.4378861834890717,2.661161449777272,2.280955787346225,3.888386152058083,7.866667156821199,1.5199477407570594,2.6535476837050638,9.361193098090046,5.0,50.0,300.0,50.0
29,-6.7222021082744,3.597430843009763,0.0,3.3737364297090537,5.5745055959709235,8:16:29.584115,50,0.004405418790757353,0.0025986589671181688,0.0027507971762504146,0.007871391158448374,3.2191941759200553,3.2890777418471036,2.262415936271056,8.241946131098809,7.588955050441426,1.4660507002370586,2.7414370884189267,8.89549313691727,5.0,50.0,300.0,50.0
30,-7.980373691139448,0.7099851550507245,0.0,1.3716742930071435,5.723195557556747,5:09:44.819942,50,0.0017730400830102922,0.0019444059399898622,0.0012667762329525297,0.0052136432611094964,2.9039397028757437,3.1918586410641474,2.03580917519884,1.479423973199453,7.3540920034096935,1.911946486627503,3.305826939303314,2.860352900246542,5.0,50.0,300.0,50.0
