name,log_likelihood_median,log_likelihood_plus,log_likelihood_minus,spacing_median,spacing_plus,spacing_minus,phase_median,phase_plus,phase_minus,amplitude_median,amplitude_plus,amplitude_minus,log10width_median,log10width_plus,log10width_minus,fmin_median,fmin_plus,fmin_minus,fmax_median,fmax_plus,fmax_minus,SNR_median,SNR_plus,SNR_minus,qfactor_median,qfactor_plus,qfactor_minus
w1specM50Rw0.99Chi0.69N200oldlikelihood,14.196222851395142,18.565463295143957,16.456620362635036,0.0011493396853236677,0.0006297984446391903,0.00014652962384685466,0.8269203712120917,0.027164872085238878,0.48560268238299,1.2388327981156628,0.08797234258425712,0.2719754390811252,-4.7695116414862095,1.0347418805028394,0.40800324506992425,0.04536825212193563,0.011498768255208451,0.029239200736294692,0.07486329866406394,0.007192545241333614,0.012267267878866228,14.490663467391455,3.9506277897832245,8.223498359403607,67.75328369042764,107.96010577237458,60.9217591549476
w1specM50RdV0.2Chi0.69N010oldlikelihood,-1.754244790817535,3.557386585787828,0.6844738341832595,0.0012106112064667618,0.0009736729267795722,0.0005517422875827319,0.5157819347607938,0.43157328670154715,0.4632452791432927,0.8313912789138779,0.1651252606308088,0.3543917351440146,-3.4760529325924012,0.7236616861648066,0.42491314299548444,0.03320480723498746,0.031874415321664684,0.03054894565784841,0.07450494925991458,0.009045348767825076,0.04221717186003359,6.562965401604088,5.056775610217536,5.719942348961885,3.679130695174172,8.658716263951518,3.0226420976237476
w1specM50RdV0.2Chi0.69N020oldlikelihood,-1.2120777595220518,4.997117541517433,1.220679030687183,0.0011521810203296123,0.001070397641903831,0.00048796162613873794,0.6133870166024449,0.3416683190293126,0.5599112748463398,0.9114225926657605,0.15813278376220652,0.3317182096977145,-3.693169808946864,0.893191122115264,0.5015059932764045,0.03663519434653453,0.028661017007944267,0.03302646575577644,0.07669435374184971,0.007081072445523598,0.041214979613696676,8.564647190279743,5.439447865916907,7.335697106573588,6.096223271125221,16.105100067955362,5.314543510142053
w1specM50RdV0.2Chi0.69N050oldlikelihood,3.5792942270279173,12.03224818171515,5.767482021016121,0.0011493973733236276,0.0008455493520749119,0.00038271006774285915,0.819494024139614,0.09243194525286791,0.6523890934577192,1.0778399862871721,0.10080313063260604,0.25787623666778436,-4.16255262826062,1.1621426337219845,0.4234100136195966,0.0420626291197372,0.01829066248295058,0.03455123758836232,0.07792021206481904,0.0055779443169840515,0.022786930344114664,12.555761026309021,4.685111767858732,8.508614108748551,16.995854492134217,28.512469168507348,15.756041555948904
w1specM50RdV0.2Chi0.69N100oldlikelihood,33.145998099702766,18.106897108687228,23.524496039293652,0.001149272648119311,3.5868376926538256e-07,3.5211685578406815e-07,0.8295879874340244,0.013831802578866292,0.13504402912290536,1.2276449505374483,0.04990857481135924,0.09230693119000422,-4.8059010637935256,0.35933408609095974,0.12181287265134877,0.03482516789107261,0.012064787661778376,0.01749882731152175,0.07625949247348604,0.0056989234833674934,0.003982704542277046,15.608384645552235,2.7532728417099754,3.1636622444894407,73.048176119124,24.38328963561095,42.46666012475785
w1specM50RdV0.2Chi0.69N150oldlikelihood,42.58330048066276,18.184310096031957,23.971883239022947,0.0011492173079729546,2.2977495608067153e-07,1.8350476286687484e-07,0.834435115797217,0.007472654706532023,0.010296317905817087,1.258979031451398,0.05290629731621621,0.0637555181325884,-4.91698646278677,0.29859923593268434,0.1786879873000018,0.030622815776707415,0.013367887589208618,0.01446886476918426,0.07573625472814151,0.005215745377644618,0.004346937155575201,17.101605880484243,2.7226107980843395,2.9934669417486948,93.36591522839747,49.633952168589516,47.769139130007275
w1specM50RdV0.2Chi0.69N200oldlikelihood,46.968379532687266,17.618980478146057,24.588892015884532,0.001149302779232042,1.6111417192499373e-07,2.0730723760005974e-07,0.8297738785698482,0.006907860584644099,0.008152377273100808,1.2751111173491236,0.06455133372740907,0.06879011239717636,-4.947276695383858,0.32049467165389967,0.2581902073421878,0.031595276012589525,0.010084754805454454,0.017438081440386766,0.0745972878264444,0.00583897486927816,0.004457443944946099,17.892351255728315,2.7394387986314186,3.163242243075432,99.80263799898427,85.29605691179512,52.340474096816266
w1specM50RbolT10Chi0.69N010oldlikelihood,7.064426249526134,11.804499613195107,7.950721462990284,0.0011087136654940061,0.0010997697997508224,0.0001358925939744938,0.4855946718283528,0.4716972091697782,0.44439295812736523,0.9889899366805056,0.07894512763135408,0.17414242756832055,-3.669444922154999,0.7111650657978257,0.24695443247225857,0.05591058601943527,0.007823042901516128,0.029505862459408547,0.07895920386220738,0.005009320311496826,0.007596382477152316,10.798460119416342,3.1838189412448124,4.25854504042446,5.378711951567262,4.793624565622431,4.290960716646988
w1specM50RbolT10Chi0.69N020oldlikelihood,10.769728277170419,15.40511283709229,8.641274006970061,0.0011037156407321925,1.260794591717183e-05,1.3988037210934355e-05,0.47149723039586133,0.4814011337698847,0.4161854363302579,1.079583806239807,0.08022101167331508,0.1322489972234161,-3.9593689025478636,0.599089276439766,0.2570855121825888,0.058069367924346194,0.004976354475880615,0.011510356500985752,0.07494709035927968,0.0074512311168833945,0.006336474504918574,11.553860348589126,3.3752876396051636,2.9195023870178876,10.061611132237417,8.094143865516305,7.502311850314287
w1specM50RbolT10Chi0.69N050oldlikelihood,13.866977939423855,12.771737362494417,11.968998130793793,0.001098256361438542,1.2704571534437065e-05,1.0098076622407472e-05,0.5219719337704779,0.4209268841309398,0.4696725983882999,1.1360123097718617,0.09457724892338781,0.09568570629887829,-4.0477591832592825,0.4423050266172188,0.5118381235246261,0.058501691716045995,0.004283652480373656,0.006094037992795863,0.07172692209381604,0.007717844364127965,0.003821542481894258,12.322719841932363,3.6115419021564765,2.8872387311627588,12.290355716394526,27.642729436016,7.835530328098796
w1specM50RbolT10Chi0.69N100oldlikelihood,10.38446341750787,9.988072318041471,8.928317249970434,0.0010939380923969389,1.8244642608908736e-05,1.1504942540416663e-05,0.5898166989835156,0.3689244963626178,0.5131646837366547,1.1677478537812374,0.10052510642737289,0.10962816019367283,-4.142646605874034,0.48889894840237735,0.6246411372770018,0.05785810739716319,0.004405920372970919,0.00742798362681376,0.07056220239753488,0.008071101077318663,0.003829545643924945,12.838653782736682,3.67583717770745,3.1978642914341133,15.237298430333317,50.478590115496,10.254107343244149
w1specM50RbolT10Chi0.69N150oldlikelihood,12.563121837660692,11.23205807524237,10.340579348249786,0.0010923572561947453,1.286468332588873e-05,1.0945032764632856e-05,0.5647619196450724,0.3836146964226784,0.5161397871156036,1.198207120731792,0.0937445882702379,0.11848235800879059,-4.237662032405496,0.5316178003487919,0.6519634990504874,0.057912819214728156,0.0033374354128231365,0.006295896397075118,0.07027904901599533,0.006735641664333034,0.0037492520197422857,13.435368405902302,3.8815331492347944,3.5066130589086697,18.930166453005988,67.37022069327276,13.210246954639576
w1specM50RbolT10Chi0.69N200oldlikelihood,7.26126266652846,12.016111904305443,7.431368750476243,0.0010919427905401384,0.0004951978002374147,2.088169782988366e-05,0.6104365869918424,0.3455818576426908,0.5236089542674675,1.203657038170522,0.12598569261324566,0.12769251014199656,-4.310944114378145,0.6207961866228184,0.8322288022778137,0.057693941881228915,0.003975287311461427,0.010754098993845662,0.07046341459831294,0.007482697996903889,0.00406797420165507,12.96622841662702,4.324598631228083,3.9551253876838643,22.41337374223483,141.30805430747077,16.823630722601308
w1XinN010oldlikelihood,13.098114338953078,11.464895276068944,9.406723978366212,0.0011397322068980866,0.0007013038379823186,0.0005053052105993307,0.4518409972471446,0.47513828675871034,0.37854463877841343,0.8780066713557844,0.10163821335659573,0.0632155334207215,-3.0045559832333515,0.3277982826755146,0.6764419986702177,0.036699564440928666,0.011838378283316811,0.014998025934913766,0.08365489940540723,0.000711517144344545,0.019746489963200234,15.821674618977022,3.6165532278777643,4.719654884260034,1.148124139996926,4.231293133502186,0.6604400735939058
w1XinN020oldlikelihood,5.251505186456075,7.846266889821434,5.295664455571586,0.0011501645405017488,0.0009354788698814186,0.0005258703998980643,0.5004509160990669,0.4577529809661185,0.4572811515308267,0.9023579231561093,0.15464993601517152,0.09098382161820495,-3.1513178706545157,0.4606978835523008,0.9203471841402213,0.03346886025587167,0.019355621492152746,0.02106181658382758,0.07994300823880018,0.004285063664180994,0.027273288071423485,14.725299327613227,5.620145399073676,6.350880856870949,1.5797115394628456,11.715725694350862,1.055102585954626
