i,logB,maxloglikelihood,SNR_comb_signal,SNR_comb_median,SNR_comb_global,run_time,duration,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,width_median,fmin_median,fmax_median,duration_median
49,54.63254179879288,75.37681633280248,16.041026715428117,16.43936004502061,16.311982189294437,8:03:08.731212,50,0.03886151008152724,0.002461246798231821,0.0024264463570587355,0.03857080253969686,0.058099009500131894,4.909653297935636,0.039514211517600956,0.018905492598850035,4.998854593612444,0.0010593079964493768,0.0012427718952032762,4.999086757583239,1.0,50.0,300.0,50.0
50,54.08927316145827,75.51473544665288,16.009638973420827,16.292781483348264,16.395758736779754,7:54:48.124238,50,0.0386799521045607,0.0025034828970481593,0.002598446449967616,0.038908074340094335,4.952921100670226,0.030334397083962017,0.11806050552791092,4.983026204876981,5.000974420238079,0.0013665028558831338,0.0009344556119685876,5.00060617533488,1.0,50.0,300.0,50.0
51,56.519144904384675,76.72630888068387,16.05806286482716,16.457341912474742,16.700511197268355,7:30:25.622579,50,0.038913693771805015,0.0025322554508078673,0.00259672165088852,0.03947294939312688,0.09902916915941892,4.863570538959772,0.08220214731010075,0.011664724537082102,4.9999057860650575,0.002147729436366319,0.0013044168711031645,4.9997262497589485,1.0,50.0,300.0,50.0
52,55.78733757813952,76.3223543006715,15.992764703303324,16.426087386573432,16.462929959894264,10:19:21.017153,50,0.03895691138605446,0.002459867819285949,0.0024488936488595917,0.039058249971849326,0.08995076802531404,4.874355493087602,0.06712064588744412,4.985916721655085,4.9989644147005725,0.0016291814281190753,0.0014750180054230455,4.999376217985977,1.0,50.0,300.0,50.0
53,51.18403950095211,72.45895805965299,16.078113187959744,16.150724968991575,16.368749531200947,7:35:53.781647,50,0.0381940421953019,0.0023913065213763338,0.002546638350582102,0.03871152340494904,4.976446999721981,0.016687473466395097,0.04272420053594317,4.983894569635064,5.001332206327877,0.0007898865763538154,0.0007307208892139982,5.00132727473738,1.0,50.0,300.0,50.0
54,56.97854327195606,77.12057959504772,16.090893536785547,16.490812197324743,16.782151074269006,8:14:01.704651,50,0.038918634157795486,0.0025281978809285274,0.0025220361406652694,0.039596624945752966,4.882810677158412,0.08545663055595032,4.853267547325831,4.979275656648702,4.9998123914659045,0.0017427932645199817,0.0014587865244122256,4.999989185894149,1.0,50.0,300.0,50.0
55,51.38324764848904,71.98475398704491,16.078255061265185,16.022793839232964,16.528813010771874,8:04:53.520686,50,0.03793170163295677,0.0024204294898702017,0.0024295980288756777,0.03917969128329032,4.841758468494723,0.09069749986082254,4.798532967343485,4.8853492180138245,5.002530185790219,0.0020333544367803214,0.003145657115231515,5.003375990355678,1.0,50.0,300.0,50.0
56,33.1596904035072,52.85925721386444,16.048365551805503,14.329477081582757,14.671884627819285,7:19:32.744335,50,0.03397137558612743,0.0024838471657702144,0.002547042845586635,0.03472463799997019,4.933870892801144,0.04583605208431418,4.863889354963942,4.9988919533383775,5.001840116714492,0.0024825719136565283,0.002089836396272915,5.00002735365554,1.0,50.0,300.0,50.0
57,56.84811226274486,77.98873180896858,16.09218057825664,16.572507037664074,16.587461017255286,8:28:52.269787,50,0.039061630245154626,0.002426562512487941,0.002417967817603117,0.03907389377631427,0.10593771127833841,4.868698697860259,0.07979406414997199,0.02639140711566384,4.998963402295846,0.001462453127357044,0.0014846474273753074,4.998467208060953,1.0,50.0,300.0,50.0
58,61.187952074534614,82.60667153427629,16.018132932905285,16.884735057860368,17.32667909341203,8:08:38.420450,50,0.04004460631911493,0.0025171120548819273,0.0025235142062150426,0.04103550275608378,0.1836278842795806,4.802362600354298,0.15328058370011777,0.044044818139648154,5.000350939766635,0.0012299191990399194,0.0015339767174911145,4.999300588775194,1.0,50.0,300.0,50.0
